_ID,EMPID,CERTIFICATENAME,ISSUINGORGANIZATION,ISSUEDATE,EXPIREDATE,CREDENTIALID,STATUS,__V
6613be2c3a055b1dbdeabe41,EMP118,Kotlin,Baker Ltd,05-01-1981,16-04-2024,41f48d61-a5c7-4a67-9e34-3d6f10c98738,Approved,nan
6613be2c3a055b1dbdeabe42,EMP118,Scrum,Jimenez LLC,07-12-1989,15-04-2024,0b5d54b7-cf17-46eb-a680-40dc3eeb015f,Rejected,nan
6613be2c3a055b1dbdeabe43,EMP118,Test-Driven Development,Smith-Jordan,28-09-2013,11-04-2024,9534ac19-3828-433f-af95-3e154e3459c6,Approved,nan
6613be2c3a055b1dbdeabe44,EMP119,Angular,"Anderson, Tucker and Roberts",27-08-2005,13-04-2024,1b53e447-bdc2-4e64-b48f-764f11d81aef,Rejected,nan
6613be2c3a055b1dbdeabe45,EMP119,Objective-C,Richards Inc,20-12-2013,17-04-2024,c7498a61-94b5-4e41-b0c4-1f4fa2b66697,Approved,nan
6613be2c3a055b1dbdeabe46,EMP119,Data Analysis,Walker LLC,10-06-1983,12-04-2024,4f7dd26a-63d2-4575-89ec-4f53d1754160,Approved,nan
6613be2c3a055b1dbdeabe47,EMP119,Flask,Baird-Jacobson,08-09-2015,28-04-2024,8832cfa9-cf74-4b7a-9299-59baf126a3a1,Approved,nan
6613be2c3a055b1dbdeabe48,EMP120,Docker,"Baker, Martinez and Reynolds",21-04-1987,04-05-2024,cdfd8364-41be-4468-a924-7e8e4761e6cb,Rejected,nan
6613be2c3a055b1dbdeabe49,EMP120,JavaScript,Boyd-Tucker,19-01-2022,04-05-2024,8c9af627-c93e-40c8-94a3-3b8a04056cd9,Approved,nan
6613be2c3a055b1dbdeabe4a,EMP120,Interaction Design,Perry Ltd,19-05-2016,24-04-2024,84d1bd15-7e7b-4546-97e4-75748f608425,Rejected,nan
6613be2c3a055b1dbdeabe4b,EMP120,Agile Methodologies,"Williams, Kerr and Rubio",11-01-1986,01-05-2024,5f249d89-4674-4ca8-ba90-06c9987d4044,Approved,nan
6613be2c3a055b1dbdeabe4c,EMP121,Leadership,Cain LLC,05-01-2009,22-04-2024,5dd105b0-53c2-40eb-beab-bf0301c6b83c,Approved,nan
6613be2c3a055b1dbdeabe4d,EMP121,Interaction Design,Sanford Group,06-11-1983,23-04-2024,12c5a8d7-1637-42eb-bd9c-eaee339d349b,Approved,nan
6613be2c3a055b1dbdeabe4e,EMP121,Problem Solving,"Phillips, Mcdonald and Garcia",17-05-1998,04-05-2024,043a2544-7496-4d2d-bf39-eb2bdef6011e,Approved,nan
6613be2c3a055b1dbdeabe4f,EMP121,C#,Pacheco-Berger,30-03-1987,03-05-2024,ddf188bf-45ff-4f9c-9a11-c2ae8eea2c32,Rejected,nan
6613be2c3a055b1dbdeabe50,EMP122,.NET,Wheeler Group,23-07-1982,27-04-2024,0a35a6ee-359b-43b1-b7f8-8b2a9a237396,Rejected,nan
6613be2c3a055b1dbdeabe51,EMP122,MongoDB,Rogers-Donaldson,25-09-1988,03-05-2024,86d1129f-787b-4cbb-b5ce-8653c43eca71,Rejected,nan
6613be2c3a055b1dbdeabe52,EMP122,Responsive Design,"Henry, Johnson and Powell",31-10-2013,16-04-2024,406d0bfe-ff9e-45fa-ad5a-729ae8749b36,Rejected,nan
6613be2c3a055b1dbdeabe53,EMP122,Agile Methodologies,"Simpson, Jimenez and Walker",30-04-1984,27-04-2024,48463e28-1ae1-41ee-93b6-b53ff3c77712,Rejected,nan
6613be2c3a055b1dbdeabe54,EMP123,SQL,"Harper, Davenport and Hughes",23-11-2014,05-05-2024,fe813771-ac33-4d07-9f4e-71ce9fe9d0eb,Approved,nan
6613be2c3a055b1dbdeabe55,EMP123,PostgreSQL,Dunlap-Gibson,23-10-1994,17-04-2024,0841c9cc-ac7f-4083-ac16-534294851068,Rejected,nan
6613be2c3a055b1dbdeabe56,EMP123,Django,"Gardner, Jenkins and Herring",14-03-1981,22-04-2024,d1aa2949-bff3-42f0-a025-4f2373178b6d,Approved,nan
6613be2c3a055b1dbdeabe57,EMP123,Kubernetes,May Group,13-01-2024,07-05-2024,a999f5d2-f0a1-4a2d-aa1c-7ff200fb24ae,Rejected,nan
6613be2c3a055b1dbdeabe58,EMP124,Docker,"Ramirez, Newman and Simmons",14-07-1998,28-04-2024,64682310-8a77-4563-b713-67b1396c014e,Rejected,nan
6613be2c3a055b1dbdeabe59,EMP124,Objective-C,Gonzalez Ltd,29-04-2018,24-04-2024,28ff314c-cd18-4952-b839-cfa5ca94ee72,Approved,nan
6613be2c3a055b1dbdeabe5a,EMP124,Continuous Deployment,Ferguson-Snow,05-01-1970,02-05-2024,32132043-0c57-4640-8302-b74bc9124cd6,Rejected,nan
6613be2c3a055b1dbdeabe5b,EMP124,DevOps,Petersen LLC,03-01-1972,19-04-2024,2127e39e-b8d2-470e-a01a-a6f6944520df,Approved,nan
6613be2c3a055b1dbdeabe5c,EMP125,Agile Methodologies,"White, Willis and Osborn",01-02-1970,01-05-2024,ad0b9545-5e59-4b2f-8fc3-0ee6a22f509d,Rejected,nan
6613be2c3a055b1dbdeabe5d,EMP125,Collaboration,Small LLC,06-06-1997,19-04-2024,6b95bf39-2340-4f06-a362-bd2e95839039,Approved,nan
6613be2c3a055b1dbdeabe5e,EMP125,Machine Learning,Mosley-Edwards,13-12-2008,23-04-2024,d5290286-e409-4fa4-a4d2-24cbf5b8c3c2,Approved,nan
6613be2c3a055b1dbdeabe5f,EMP125,Troubleshooting,"Meyer, Rhodes and Moreno",05-03-1986,07-05-2024,402b389e-952b-4220-a43d-8a1c8c7795a2,Rejected,nan
6613be2c3a055b1dbdeabe60,EMP126,CSS,"White, Page and Scott",18-06-1993,04-05-2024,67d3f1b2-8805-4dff-bba6-2c4c8160cb48,Approved,nan
6613be2c3a055b1dbdeabe61,EMP126,Microservices,"Cummings, Simpson and Love",24-06-2018,06-05-2024,0df786d8-8fd6-48fd-bc9b-238c0fb1e0de,Approved,nan
6613be2c3a055b1dbdeabe62,EMP126,Collaboration,Herrera-Flores,21-10-2003,26-04-2024,f600b2ee-bac8-4327-aa33-77a53586c5f7,Approved,nan
6613be2c3a055b1dbdeabe63,EMP126,React,"Browning, Garcia and Wells",17-03-1971,23-04-2024,623a2ef3-dafc-40dd-bd66-b5ccd5ef3bdf,Rejected,nan
6613be2c3a055b1dbdeabe64,EMP127,Azure,Vazquez LLC,12-07-1993,25-04-2024,b9d07058-df15-467c-8915-0f54b9215f18,Rejected,nan
6613be2c3a055b1dbdeabe65,EMP127,HTML,"Vincent, Cole and Lowe",20-02-1981,29-04-2024,39bc21ff-3d1c-4cad-a133-6f86791c906c,Rejected,nan
6613be2c3a055b1dbdeabe66,EMP127,Django,"Wang, Rodriguez and Diaz",10-08-1999,25-04-2024,02b176a8-fee4-40d2-81ef-8fc229e77687,Rejected,nan
6613be2c3a055b1dbdeabe67,EMP127,C#,Torres and Sons,29-08-1974,16-04-2024,fa1fa217-fa23-41e2-8fc4-ef30cfafb66c,Rejected,nan
6613be2c3a055b1dbdeabe68,EMP128,Objective-C,Moore-Rose,12-07-2015,26-04-2024,c212ca3f-683a-4ecd-ba91-cfa485b11941,Rejected,nan
6613be2c3a055b1dbdeabe69,EMP128,Data Analysis,Johnson Ltd,03-02-2009,25-04-2024,9c4e0f5a-28d9-40cc-9b52-3597ce4d9643,Rejected,nan
6613be2c3a055b1dbdeabe6a,EMP128,Agile Methodologies,Donaldson LLC,09-03-2020,26-04-2024,39ff01ec-d242-41c3-818c-6d3d4e585731,Rejected,nan
6613be2c3a055b1dbdeabe6b,EMP128,Problem Solving,Taylor-Griffin,08-07-1989,02-05-2024,07894c37-1d82-4d5b-9871-9772a780314e,Approved,nan
6613be2c3a055b1dbdeabe6f,EMP129,Docker,"Frederick, Watkins and Sandoval",01-09-2018,14-04-2024,a6b44a29-b360-4617-b518-6f1e6b9f5916,Approved,nan
6613be2c3a055b1dbdeabe70,EMP129,Microservices,"Fitzgerald, Mills and Cohen",19-12-1999,13-04-2024,aec86a6f-c9c9-4af1-82ee-f67de8bc34d5,Rejected,nan
6613be2c3a055b1dbdeabe71,EMP129,Vue.js,James Ltd,27-08-2000,24-04-2024,509645fb-1df9-47d9-bc3a-26ef06178be0,Rejected,nan
6613be2c3a055b1dbdeabe72,EMP129,Data Visualization,Johnson PLC,23-06-1978,09-04-2024,c545f2eb-dc11-4c24-9258-f1e1b8955cc6,Rejected,nan
6613be2c3a055b1dbdeabe73,EMP130,Business Analysis,Garcia-Dickson,26-10-1998,22-04-2024,23a32364-c1d9-4add-a315-69d28a8238fd,Approved,nan
6613be2c3a055b1dbdeabe74,EMP130,Wireframing,Cobb-Young,21-07-1977,26-04-2024,6c843b93-72e7-49af-90e6-aa4c09e1fb1b,Approved,nan
6613be2c3a055b1dbdeabe75,EMP130,Azure,"Adkins, Chandler and Norman",30-03-1980,05-05-2024,9680a122-d6eb-403c-ba5d-6136f2539b58,Rejected,nan
6613be2c3a055b1dbdeabe76,EMP130,Kotlin,Rivera PLC,21-07-1994,25-04-2024,6af75ea2-a80c-4704-8049-47e18903c3b3,Rejected,nan
6613be2c3a055b1dbdeabe77,EMP131,CSS,Williams Group,02-03-1981,23-04-2024,55e870f1-bfa2-4b3b-96e4-8bc4d52d5a38,Approved,nan
6613be2c3a055b1dbdeabe78,EMP131,Agile Product Management,"Shaffer, Jordan and Gray",07-08-1971,25-04-2024,6fef8c5f-b3d5-4061-9088-23088777eea0,Approved,nan
6613be2c3a055b1dbdeabe79,EMP131,Continuous Deployment,Banks Ltd,26-03-1975,24-04-2024,44f23fe5-02f4-42eb-b493-6cebaf14a204,Rejected,nan
6613be2c3a055b1dbdeabe7a,EMP131,Ruby,"Day, Cox and Marquez",23-09-2013,09-04-2024,e8c7e25f-8715-4fca-8bea-94ee4679be85,Approved,nan
6613be2c3a055b1dbdeabe7b,EMP132,PostgreSQL,"Graham, Lawrence and Atkins",24-11-1993,03-05-2024,e287e50f-4d8a-4026-a1e2-3398caa63163,Approved,nan
6613be2c3a055b1dbdeabe7c,EMP132,Swift,Jordan and Sons,22-04-2000,06-05-2024,4175afcb-8f98-4493-a79d-dacb00e8b1e7,Rejected,nan
6613be2c3a055b1dbdeabe7e,EMP132,DevOps,Fisher Inc,31-12-1984,30-04-2024,87f5b994-f9ef-4fbb-9644-3b209cd16594,Rejected,nan
6613be2c3a055b1dbdeabe7f,EMP132,Responsive Design,"Martinez, Ramirez and Miller",11-01-2004,09-04-2024,cc67fe2c-c8f8-48c5-b310-44c76a10bed0,Rejected,nan
6613be2c3a055b1dbdeabe80,EMP133,Responsive Design,Stafford-Jackson,12-02-2004,01-05-2024,62438e80-8367-43cf-a6bf-c6ab7adeefd6,Rejected,nan
6613be2c3a055b1dbdeabe81,EMP133,Requirements Analysis,"James, Fry and Perry",18-04-1980,26-04-2024,a00d6fce-0027-4984-88a9-70efce354791,Approved,nan
6613be2c3a055b1dbdeabe82,EMP133,Business Analysis,Bautista-Johnson,02-11-1982,25-04-2024,6cdcbc1f-6a1c-404e-9c1b-25ce3b10e830,Rejected,nan
6613be2c3a055b1dbdeabe83,EMP133,Continuous Integration,Thompson PLC,07-05-1996,02-05-2024,56524862-bc10-4b71-a083-3b94b3665b03,Rejected,nan
6613be2c3a055b1dbdeabe84,EMP134,Flask,Kirk Inc,03-05-1996,25-04-2024,2da84cb5-2ad3-4a39-a702-069288127c9b,Approved,nan
6613be2c3a055b1dbdeabe85,EMP134,JavaScript,"Moore, Moore and Gould",09-10-1973,11-04-2024,f9c80126-b5d3-4e65-834f-22a7092d0f04,Approved,nan
6613be2c3a055b1dbdeabe86,EMP134,AWS,Barron Inc,17-09-2020,22-04-2024,d442bbc9-b34e-46cc-81b8-cdfe80a62e8c,Rejected,nan
6613be2c3a055b1dbdeabe87,EMP134,Interaction Design,Richardson-Nash,04-10-2003,18-04-2024,21900341-4fee-4859-8da2-4369faf1999e,Rejected,nan
6613be2c3a055b1dbdeabe88,EMP135,Agile Product Management,"Hernandez, Hernandez and Guerrero",25-09-1993,06-05-2024,d8fb3e41-5205-42a6-89d3-21f042bc6311,Approved,nan
6613be2c3a055b1dbdeabe89,EMP135,Behavior-Driven Development,Cook Ltd,23-08-1984,05-05-2024,b534c0ea-e5d9-44d9-9640-3ce24f25948d,Approved,nan
6613be2c3a055b1dbdeabe8a,EMP135,Django,Wilson Inc,02-07-1996,11-04-2024,69c72325-1357-4fdb-994e-d486f5c8b4f7,Approved,nan
6613be2c3a055b1dbdeabe8b,EMP135,Flask,"Aguirre, Carey and Smith",31-08-1993,15-04-2024,11f8344a-8b69-4b93-ab6d-3add37d854f3,Approved,nan
6613be2c3a055b1dbdeabe8c,EMP136,Containerization,"Lambert, Stevens and Mcpherson",24-02-2017,23-04-2024,0071cad9-73a9-4772-b655-f5297dc67d1a,Rejected,nan
6613be2c3a055b1dbdeabe8d,EMP136,Java,"Graham, Rodriguez and Bullock",08-07-2006,06-05-2024,0ae6f0b1-7e93-45ee-9d0c-ad3b9169c343,Approved,nan
6613be2c3a055b1dbdeabe8e,EMP136,Kubernetes,Chapman and Sons,08-04-1983,15-04-2024,5b38593e-4bb2-4620-b2f9-af79534bbb21,Rejected,nan
6613be2c3a055b1dbdeabe8f,EMP136,Python,"Benjamin, Rich and Perry",05-10-2017,14-04-2024,9afb86d5-ce93-4685-9c95-3e6f684add75,Approved,nan
6613be2c3a055b1dbdeabe90,EMP137,Git,Humphrey-Sellers,06-10-2007,21-04-2024,b1a939a6-44ec-4709-a325-11a8809727a0,Approved,nan
6613be2c3a055b1dbdeabe91,EMP137,Product Management,"Smith, Torres and Ross",18-08-1989,30-04-2024,7361cc9a-97b9-4426-a858-1a40534184fe,Rejected,nan
6613be2c3a055b1dbdeabe92,EMP137,User Research,Campbell Inc,05-12-1971,01-05-2024,6706d450-e27c-4cb8-a6ac-3f83c0865fd3,Approved,nan
6613be2c3a055b1dbdeabe93,EMP137,Continuous Deployment,Morgan LLC,13-08-1974,04-05-2024,0f948e86-62a6-47d0-a6fe-5931f736e44b,Approved,nan
6613be2c3a055b1dbdeabe94,EMP138,Agile Product Management,"Obrien, Reynolds and Perry",10-05-1979,16-04-2024,c7bab286-a9a3-4d60-9c79-574b739831f6,Approved,nan
6613be2c3a055b1dbdeabe95,EMP138,Python,Fernandez PLC,13-08-2013,25-04-2024,feb07d90-d5b4-4cad-a0b1-30caa83efef3,Rejected,nan
6613be2c3a055b1dbdeabe96,EMP138,Git,Jimenez-Gomez,01-08-2023,23-04-2024,83bd4616-ce98-4f70-a685-3111158150cc,Rejected,nan
6613be2c3a055b1dbdeabe97,EMP138,Continuous Integration,"Ali, Shepherd and Ponce",15-11-2010,25-04-2024,91fa0ffc-b765-4faf-811a-ea47c257669b,Approved,nan
6613be2c3a055b1dbdeabe98,EMP139,Azure,"Barker, Salas and White",28-08-1973,19-04-2024,17fd0be2-5af3-4497-84e9-aced9c2598a8,Approved,nan
6613be2c3a055b1dbdeabe99,EMP139,Django,Higgins-Stevenson,28-05-2008,26-04-2024,611ac9aa-ce2b-4ab0-8e42-52ea4a6f32d7,Approved,nan
6613be2c3a055b1dbdeabe9a,EMP139,Problem Solving,"Boone, Smith and Moore",09-02-2006,29-04-2024,31e88f08-e837-4385-8db0-a56a410d907e,Approved,nan
6613be2c3a055b1dbdeabe9b,EMP139,Test-Driven Development,Williams-Beard,25-07-2014,02-05-2024,abe47a42-28dd-448a-bf53-20abb85d6551,Rejected,nan
6613be2c3a055b1dbdeabe9c,EMP140,Information Security,"Blankenship, Carter and Kelley",05-02-1983,04-05-2024,c8c9fb3d-da01-4628-89ea-2341dc5ddac6,Approved,nan
6613be2c3a055b1dbdeabe9d,EMP140,C#,Rodriguez-Barnett,19-10-2022,12-04-2024,7d2856ca-16a3-422e-a184-807c6a9a6753,Approved,nan
6613be2c3a055b1dbdeabe9e,EMP140,Communication,"Bennett, Zimmerman and Simmons",18-01-2007,05-05-2024,23f1f91b-b63b-4151-9a12-f9e192a07c29,Approved,nan
6613be2c3a055b1dbdeabe9f,EMP140,GraphQL,Thompson Group,13-08-2010,28-04-2024,a625827f-b483-43b7-bf85-2eb7ef1c648a,Approved,nan
6613be2c3a055b1dbdeabea0,EMP141,Product Management,"Page, Patton and Rivera",04-06-2001,29-04-2024,8cd62def-3ab9-4857-a2b5-1b1a1474ee1a,Approved,nan
6613be2c3a055b1dbdeabea1,EMP141,Troubleshooting,Delgado LLC,19-08-2017,14-04-2024,b905a6ee-76c7-4960-8c82-b0d5507a5ae2,Approved,nan
6613be2c3a055b1dbdeabea2,EMP141,Data Science,Knox-Hayes,16-03-1974,27-04-2024,fadee072-5b47-4a52-8679-5311537e47af,Approved,nan
6613be2c3a055b1dbdeabea3,EMP141,Continuous Integration,Mcneil-Casey,19-07-2020,10-04-2024,445108a3-fdd5-4064-a6af-601a2646bf4d,Approved,nan
6613be2c3a055b1dbdeabea4,EMP142,Business Analysis,"Dunlap, Cummings and Wilson",04-02-1994,30-04-2024,2760ca54-0f56-4266-a0b0-97f63b31b230,Rejected,nan
6613be2c3a055b1dbdeabea5,EMP142,Information Security,"Ramirez, Watson and Gill",06-01-2019,19-04-2024,334c4b29-6836-4f6a-8fba-b2800b87bf22,Approved,nan
6613be2c3a055b1dbdeabea6,EMP142,Continuous Deployment,Reynolds Group,06-11-2017,14-04-2024,9f89c932-d811-40a3-9b8c-ea0196d7f4ec,Approved,nan
6613be2c3a055b1dbdeabea7,EMP142,DevOps,Garcia Group,26-10-2001,21-04-2024,1b4ce8ac-f390-490e-a813-66ee0408179e,Approved,nan
6613be2c3a055b1dbdeabea8,EMP143,Microservices,"Ortiz, Bush and Ray",29-03-2018,16-04-2024,4e54b098-2de2-4984-9db8-bf030938bf5c,Approved,nan
6613be2c3a055b1dbdeabea9,EMP143,Azure,"Johnson, Huerta and Robinson",04-01-2009,13-04-2024,ce0d9e20-c5e4-44e4-9ac8-5d5a3ec7ce5b,Approved,nan
6613be2c3a055b1dbdeabeaa,EMP143,CI/CD,"Hughes, Cherry and Vance",09-08-2005,06-05-2024,1d220428-eb2d-4f78-8534-354fd0d406a4,Approved,nan
6613be2c3a055b1dbdeabeab,EMP143,MongoDB,Smith-Underwood,08-01-1977,12-04-2024,50ef06e1-45a6-49c9-a844-c8f5d47e3d6a,Rejected,nan
6613be2c3a055b1dbdeabeac,EMP144,Statistical Analysis,Reyes-Torres,17-10-2007,24-04-2024,4bd72c94-b73a-468f-b632-db2bef67f038,Rejected,nan
6613be2c3a055b1dbdeabead,EMP144,UI/UX Design,Moreno Inc,07-01-1984,17-04-2024,8144b907-df37-41b4-829f-ded1a4ebbbe6,Rejected,nan
6613be2c3a055b1dbdeabeae,EMP144,Accessibility,"Bartlett, Pierce and Taylor",21-08-1973,09-04-2024,93b8f4a1-d31f-4cfb-9894-262c55e703cb,Approved,nan
6613be2c3a055b1dbdeabeaf,EMP144,Django,"Green, Johnson and Johnson",15-11-1988,01-05-2024,30f51bf1-2284-4c84-9b6e-b48181d6248b,Rejected,nan
6613be2c3a055b1dbdeabeb2,EMP145,MySQL,Murphy Group,30-01-2004,21-04-2024,a5d54563-45e5-4bb9-9b03-fec7e5655461,Approved,nan
6613be2c3a055b1dbdeabeb3,EMP145,Prototyping,"Morris, Beasley and Hardy",09-04-1997,30-04-2024,e99ab87d-2306-421e-b2bb-6850bd8e2b0e,Approved,nan
6613be2c3a055b1dbdeabeb4,EMP145,Interaction Design,Melton and Sons,12-09-1981,05-05-2024,74b63781-fa4e-4b91-9355-46b632cbe86c,Approved,nan
6613be2c3a055b1dbdeabeb5,EMP145,Accessibility,"Boyle, Wolf and Davis",20-06-1995,30-04-2024,8710164f-8cfb-43ee-b957-a40dc1f7327b,Rejected,nan
6613be2c3a055b1dbdeabeb6,EMP146,NoSQL,Wallace-Newton,31-07-1971,13-04-2024,75214701-b008-4896-9988-e8a089b69a0a,Approved,nan
6613be2c3a055b1dbdeabeb7,EMP146,Network Security,Garza Inc,06-08-2020,27-04-2024,93682b80-bc32-4bda-8d23-bcb9e08476e5,Rejected,nan
6613be2c3a055b1dbdeabeb8,EMP146,Behavior-Driven Development,Carrillo-Chapman,20-03-1981,03-05-2024,f40c5d33-6f68-471a-885c-550f8c58ecf2,Approved,nan
6613be2c3a055b1dbdeabeb9,EMP146,Problem Solving,Garcia LLC,16-07-2006,07-05-2024,f54d38f6-16a3-419d-8262-828911cf51c8,Approved,nan
6613be2c3a055b1dbdeabeba,EMP147,User Stories,Phillips-Wyatt,10-10-1973,23-04-2024,f5a39c7e-89b8-4ff4-b0ac-2e0ed77a11dc,Rejected,nan
6613be2c3a055b1dbdeabebb,EMP147,DevOps,Hale-Young,08-11-2020,13-04-2024,3ef2c319-f7f3-4fef-af34-b296026a557b,Approved,nan
6613be2c3a055b1dbdeabebc,EMP147,Business Analysis,Terry Ltd,18-06-2014,03-05-2024,9e4e2d3e-8f69-4b9b-a860-9cdd72f5afc4,Rejected,nan
6613be2c3a055b1dbdeabebd,EMP147,Ruby,"Moss, Maynard and Vaughn",14-05-2009,07-05-2024,d9c268ca-0cf9-4676-b42f-d242c680f937,Rejected,nan
6613be2c3a055b1dbdeabebe,EMP148,HTML,"Wilson, Mcguire and Gonzales",11-06-1971,13-04-2024,ce2ff989-88d2-4377-a464-9fca2455c0b5,Rejected,nan
6613be2c3a055b1dbdeabebf,EMP148,Microservices,Johnson-Taylor,23-12-2015,10-04-2024,91a49084-9209-49de-a65b-06a949c5cfe5,Approved,nan
6613be2c3a055b1dbdeabec0,EMP148,Interaction Design,Allen-Jarvis,10-01-2002,12-04-2024,7a64769a-4c9b-4539-8375-d2cfce0d2f43,Approved,nan
6613be2c3a055b1dbdeabec1,EMP148,CI/CD,Franklin-Novak,26-08-1978,13-04-2024,887f0967-e44f-46ba-bb44-a8516de6cfa9,Rejected,nan
6613be2c3a055b1dbdeabec2,EMP149,React,Davis-Lopez,17-12-1994,16-04-2024,7c6cad24-6b9f-46fc-9e9a-ee1e8f2b3709,Approved,nan
6613be2c3a055b1dbdeabec3,EMP149,Statistical Analysis,Perez PLC,29-06-2007,29-04-2024,132aca10-1aa8-4e4d-95f2-de95d621c217,Approved,nan
6613be2c3a055b1dbdeabec4,EMP149,Ruby,"Cameron, Brown and Matthews",06-10-1990,06-05-2024,61f4f3cb-3bf8-410b-822d-00a874fac016,Approved,nan
6613be2c3a055b1dbdeabec5,EMP149,Artificial Intelligence,Young Inc,29-08-1997,30-04-2024,e99a7b6f-3e5c-4d48-b499-54827476f32a,Rejected,nan
6613be2c3a055b1dbdeabec6,EMP150,Kotlin,Velez-Dalton,13-08-2014,15-04-2024,0b588bdb-cdd6-411e-bfbc-0721b70006e7,Approved,nan
6613be2c3a055b1dbdeabec7,EMP150,Documentation,"Flores, Nguyen and Beltran",02-07-2017,04-05-2024,af8ef8e1-afdc-4c3c-a8a8-dcf97af492d7,Approved,nan
6613be2c3a055b1dbdeabec8,EMP150,Django,"Gray, Diaz and Hill",25-03-2003,06-05-2024,bb1084c3-2d57-4ee0-8655-6f32105d0975,Approved,nan
6613be2c3a055b1dbdeabec9,EMP150,RESTful API,Brown-Clark,27-04-1981,18-04-2024,996d0aa3-535b-4705-9d3c-3c95405cbeb8,Rejected,nan
6613be2c3a055b1dbdeabeca,EMP151,Java,Reed Group,03-12-2001,18-04-2024,a2e271cd-fb64-4786-b9ac-6749b14dee90,Rejected,nan
6613be2c3a055b1dbdeabecb,EMP151,Data Visualization,"Watts, Jenkins and Rios",06-10-2001,12-04-2024,b15f3bbc-0006-4a38-9eab-c6af1d789e12,Approved,nan
6613be2c3a055b1dbdeabecc,EMP151,CSS,Acosta Inc,29-06-1982,29-04-2024,2b47ee8c-c664-4fb8-a16d-bebb5533fc7f,Approved,nan
6613be2c3a055b1dbdeabecd,EMP151,NoSQL,"Carlson, Ramirez and Woodard",09-11-1982,13-04-2024,7699d8bc-5558-42f3-993b-db62ee7de259,Rejected,nan
6613be2c3a055b1dbdeabece,EMP152,PHP,"Castaneda, Webster and Calderon",25-07-1989,17-04-2024,87af60f6-a8a4-413c-a8d2-f14e16480244,Rejected,nan
6613be2c3a055b1dbdeabecf,EMP152,Node.js,"Stanley, Tucker and Beasley",19-02-1993,21-04-2024,6901bde3-14b3-497c-9eb2-5af3101e6936,Rejected,nan
6613be2c3a055b1dbdeabed0,EMP152,JavaScript,Haynes-Phillips,04-09-2015,15-04-2024,a2691f34-052f-481a-a67e-a993071b9e43,Approved,nan
6613be2c3a055b1dbdeabed1,EMP152,Machine Learning,Fleming Group,24-09-1980,14-04-2024,6992c578-e64e-4a08-9bfc-18f921582197,Rejected,nan
6613be2c3a055b1dbdeabed2,EMP153,Continuous Deployment,"Jimenez, King and Evans",30-10-1998,10-04-2024,b051f1e1-29dd-4abc-9d28-22713b8e7e7b,Approved,nan
6613be2c3a055b1dbdeabed3,EMP153,Flask,"Hayes, Williams and Owen",27-05-2010,07-05-2024,2bf8bcfc-de03-4646-a5af-2a0fda4ed61e,Approved,nan
6613be2c3a055b1dbdeabed4,EMP153,Objective-C,Norman-Davis,13-01-1985,29-04-2024,4a9e826a-59d2-4e94-b215-8f28b8a0c6f7,Rejected,nan
6613be2c3a055b1dbdeabed5,EMP153,Artificial Intelligence,Clark Group,19-10-1974,21-04-2024,bc67ebf7-205d-48f8-a0d0-338cb7dafd62,Approved,nan
6613be2c3a055b1dbdeabed6,EMP154,Ruby,"Wright, Hoffman and Wilson",13-11-2013,24-04-2024,29fda9e2-c45b-43aa-b503-3a67246ce5af,Rejected,nan
6613be2c3a055b1dbdeabed7,EMP154,Information Security,Lowe and Sons,09-01-1981,20-04-2024,3f556160-4f09-41cd-a9f8-5f1b0052888c,Rejected,nan
6613be2c3a055b1dbdeabed8,EMP154,Git,Mitchell-Williams,27-12-1971,29-04-2024,0df3282b-367e-47a8-825b-14acab1cdcae,Approved,nan
6613be2c3a055b1dbdeabed9,EMP154,GraphQL,Mclean Inc,14-10-2012,17-04-2024,d76cb4d0-241d-420a-adfc-0151968b7b63,Rejected,nan
6613be2c3a055b1dbdeabeda,EMP155,Machine Learning,Mitchell Inc,08-09-1998,30-04-2024,511637b4-fcfd-4415-b8ae-9e2281745242,Rejected,nan
6613be2c3a055b1dbdeabedb,EMP155,Scrum,Moyer-Brown,21-01-1976,30-04-2024,76ae3ac5-fd85-496f-83ec-df2b98509626,Approved,nan
6613be2c3a055b1dbdeabedc,EMP155,Objective-C,Marquez and Sons,07-04-1986,20-04-2024,be603dea-e083-4c99-8e72-3242f166dd67,Approved,nan
6613be2c3a055b1dbdeabedd,EMP155,Docker,"Richard, Ruiz and Mitchell",07-01-1986,20-04-2024,6a246c18-c527-46c5-a959-22b971d13f2e,Approved,nan
6613be2c3a055b1dbdeabede,EMP156,Ruby,"Jones, Duarte and Lewis",19-10-2016,21-04-2024,74d3bcd7-e30a-4353-9609-731e9c676279,Approved,nan
6613be2c3a055b1dbdeabedf,EMP156,Cryptography,Moreno Group,21-08-1979,14-04-2024,0c294838-a79c-46a5-9607-dc19fc97f71f,Rejected,nan
6613be2c3a055b1dbdeabee0,EMP156,MongoDB,Brock LLC,02-07-2005,05-05-2024,f4409606-7ab9-4337-842d-93086cace4ea,Rejected,nan
6613be2c3a055b1dbdeabee1,EMP156,User Research,Le-Martinez,30-05-1988,17-04-2024,cd880a98-d2e3-447e-b5d5-b0dccb73e42d,Approved,nan
6613be2c3a055b1dbdeabee2,EMP157,Troubleshooting,Mclaughlin-Bell,21-11-2011,22-04-2024,7a2de914-7478-4ca0-8542-badbd572d25f,Rejected,nan
